rank,author_id,text,created_at,date,time,author_name,url,sentiment,class
top2,translink@transit.alerts.social,603 South Delta Exchange trip leaving Westbound 1st Ave @ 49 St at 5:07 pm is cancelled today.,2023-05-04 23:23:40.721000+00:00,2023-05-04,3:23:40.721000+,TransLink Alerts,https://transit.alerts.social/o/64543e7c1c3f3214fbd2ae78,negative,mastodon
top2,translink@transit.alerts.social,"Elevator at Expo Line Commercial-Broadway Station from the Commercial ticket hall to the overhead walkway going to platforms 3&amp;4 is temporarily out of service on Fri May 5, from start of service until 10:00 AM due to maintenance.",2023-05-04 23:28:40.753000+00:00,2023-05-04,3:28:40.753000+,TransLink Alerts,https://transit.alerts.social/o/64543fa81c3f3214fbd2ae7c,negative,mastodon
top2,translink@transit.alerts.social,105 Uptown trip leaving New Westminster Station @ Bay 5 at 4:15 pm is cancelled today.,2023-05-04 23:51:56+00:00,2023-05-04,3:51:56+,TransLink Alerts,https://transit.alerts.social/o/645445841c3f3214fbd2aeae,negative,mastodon
top2,translink@transit.alerts.social,105 New Westminster Station trip leaving Northbound 8th St @ 7th Ave at 4:46 pm is cancelled today.,2023-05-04 23:53:42+00:00,2023-05-04,3:53:42+,TransLink Alerts,https://transit.alerts.social/o/645446b01c3f3214fbd2aeb8,negative,mastodon
top2,translink@transit.alerts.social,222 Phibbs Exchange trip leaving Metrotown Station @ Bay 5 at 3:47 pm is cancelled today from Kootenay Loop.,2023-05-04 23:56:15+00:00,2023-05-04,3:56:15+,TransLink Alerts,https://transit.alerts.social/o/645446b01c3f3214fbd2aeba,negative,mastodon
top2,translink@transit.alerts.social,335 Newton Exchange trip leaving Surrey Central Station @ Bay 3 at 4:33 pm is cancelled today due to traffic. Resume from Guildford Ex.,2023-05-05 00:07:08+00:00,2023-05-05,0:07:08+,TransLink Alerts,https://transit.alerts.social/o/645449081c3f3214fbd2aec8,negative,mastodon
top2,translink@transit.alerts.social,123 New Westminster Station trip leaving Brentwood Station @ Bay 4 at 4:50 pm is cancelled today.,2023-05-05 00:05:57+00:00,2023-05-05,0:05:57+,TransLink Alerts,https://transit.alerts.social/o/645449081c3f3214fbd2aecc,negative,mastodon
top2,translink@transit.alerts.social,106 Edmonds Station trip leaving New Westminster Station @ Bay 7 at 4:35 pm is cancelled today due to traffic.,2023-05-05 00:12:19+00:00,2023-05-05,0:12:19+,TransLink Alerts,https://transit.alerts.social/o/64544a341c3f3214fbd2aed2,negative,mastodon
top2,translink@transit.alerts.social,145 Production Station trip leaving SFU Transit Exchange @ Bay 1 at 5:04 pm is cancelled today.,2023-05-05 00:10:11+00:00,2023-05-05,0:10:11+,TransLink Alerts,https://transit.alerts.social/o/64544a341c3f3214fbd2aed0,negative,mastodon
top2,translink@transit.alerts.social,123 Brentwood Station trip leaving New Westminster Station @ Bay 4 at 5:39 pm is cancelled today.,2023-05-05 00:18:40.656000+00:00,2023-05-05,0:18:40.656000+,TransLink Alerts,https://transit.alerts.social/o/64544b601c3f3214fbd2aedc,negative,mastodon
top2,translink@transit.alerts.social,321 White Rock Centre trip leaving Scott Road Station @ Bay 3 at 4:39 pm is cancelled today from Surrey Central Stn due to mechanical issue.,2023-05-05 00:23:32+00:00,2023-05-05,0:23:32+,TransLink Alerts,https://transit.alerts.social/o/64544db81c3f3214fbd2aefa,negative,mastodon
top2,translink@transit.alerts.social,321 Surrey Central Station trip leaving Westbound Thrift Ave @ Johnston Rd at 6:06 pm is cancelled today due to mechanical issue.,2023-05-05 00:28:40.741000+00:00,2023-05-05,0:28:40.741000+,TransLink Alerts,https://transit.alerts.social/o/64544db81c3f3214fbd2aefc,negative,mastodon
top2,translink@transit.alerts.social,319 Scottsdale trip leaving Scott Road Station @ Bay 9 at 4:57 pm is cancelled today.,2023-05-05 00:27:37+00:00,2023-05-05,0:27:37+,TransLink Alerts,https://transit.alerts.social/o/64544db81c3f3214fbd2aefe,negative,mastodon
top2,translink@transit.alerts.social,R1 King George Blvd to Newton Exchange trip leaving Eastbound 105 Ave @ 150 St at 4:18 pm is cancelled today from Surrey Central. ,2023-05-05 00:29:31+00:00,2023-05-05,0:29:31+,TransLink Alerts,https://transit.alerts.social/o/64544ee41c3f3214fbd2af04,negative,mastodon
top2,translink@transit.alerts.social,25 Brentwood Station trip leaving UBC Exchange @ Bay 6 at 4:07 pm is cancelled today from W King Edward Ave at Marguerite St due to mechanical issue.,2023-05-05 00:34:29+00:00,2023-05-05,0:34:29+,TransLink Alerts,https://transit.alerts.social/o/645450101c3f3214fbd2af12,negative,mastodon
top2,translink@transit.alerts.social,129 Holdom Station trip leaving Patterson Station @ Bay 1 at 5:04 pm is cancelled today due to traffic.,2023-05-05 00:34:03+00:00,2023-05-05,0:34:03+,TransLink Alerts,https://transit.alerts.social/o/645450101c3f3214fbd2af0e,negative,mastodon
top2,translink@transit.alerts.social,123 New Westminster Station trip leaving Southbound 8th St @ 8th Ave at 5:51 pm is cancelled today.,2023-05-05 00:43:40.706000+00:00,2023-05-05,0:43:40.706000+,TransLink Alerts,https://transit.alerts.social/o/6454513c1c3f3214fbd2af26,negative,mastodon
top2,translink@transit.alerts.social,123 Brentwood Station trip leaving New Westminster Station @ Bay 4 at 6:04 pm is cancelled today.,2023-05-05 00:48:40.806000+00:00,2023-05-05,0:48:40.806000+,TransLink Alerts,https://transit.alerts.social/o/645452681c3f3214fbd2af2e,negative,mastodon
top2,translink@transit.alerts.social,123 New Westminster Station trip leaving Brentwood Station @ Bay 4 at 6:50 pm is cancelled today.,2023-05-05 00:48:40.812000+00:00,2023-05-05,0:48:40.812000+,TransLink Alerts,https://transit.alerts.social/o/645452681c3f3214fbd2af30,negative,mastodon
top2,translink@transit.alerts.social,410 Brighouse Station trip leaving 22nd Street Station @ Bay 4 at 5:25 pm is cancelled today due to traffic. Resume Westminster and Boundary.,2023-05-05 00:51:57+00:00,2023-05-05,0:51:57+,TransLink Alerts,https://transit.alerts.social/o/645453941c3f3214fbd2af40,negative,mastodon
top2,translink@transit.alerts.social,503 Surrey Central Station trip leaving Langley Centre @ Bay 1 at 5:50 pm is cancelled today due to traffic.,2023-05-05 00:51:51+00:00,2023-05-05,0:51:51+,TransLink Alerts,https://transit.alerts.social/o/645453941c3f3214fbd2af3e,negative,mastodon
top2,translink@transit.alerts.social,410 22nd St Station trip leaving Westbound Anderson Rd @ Buswell St at 4:15 pm is cancelled today.,2023-05-05 00:50:41+00:00,2023-05-05,0:50:41+,TransLink Alerts,https://transit.alerts.social/o/645453941c3f3214fbd2af3c,negative,mastodon
top2,translink@transit.alerts.social,100 22nd St Station trip leaving Marpole Loop @ Bay 5 at 4:42 pm is cancelled today.,2023-05-05 00:49:11+00:00,2023-05-05,0:49:11+,TransLink Alerts,https://transit.alerts.social/o/645453941c3f3214fbd2af3a,negative,mastodon
top2,translink@transit.alerts.social,R4 41st Ave to Joyce Station trip leaving UBC Exchange @ Bay 4 at 6:46 pm is cancelled today.,2023-05-05 00:58:40.702000+00:00,2023-05-05,0:58:40.702000+,TransLink Alerts,https://transit.alerts.social/o/645454c01c3f3214fbd2af44,negative,mastodon
top2,translink@transit.alerts.social,601 Bridgeport Station trip leaving Westbound 2nd Ave @ 52A St at 7:13 pm is cancelled today.,2023-05-05 00:58:40.705000+00:00,2023-05-05,0:58:40.705000+,TransLink Alerts,https://transit.alerts.social/o/645454c01c3f3214fbd2af46,negative,mastodon
top2,translink@transit.alerts.social,144 SFU trip leaving Metrotown Station @ Bay 14 at 5:15 pm is cancelled today due to traffic.,2023-05-05 00:57:47+00:00,2023-05-05,0:57:47+,TransLink Alerts,https://transit.alerts.social/o/645454c01c3f3214fbd2af48,negative,mastodon
top2,translink@transit.alerts.social,601 South Delta trip leaving Bridgeport Station @ Bay 7 at 6:10 pm is cancelled today.,2023-05-05 00:58:40.711000+00:00,2023-05-05,0:58:40.711000+,TransLink Alerts,https://transit.alerts.social/o/645454c01c3f3214fbd2af4a,negative,mastodon
top2,translink@transit.alerts.social,352 Ocean Park trip leaving Bridgeport Station @ Bay 10 at 4:29 pm is cancelled today due to traffic.,2023-05-05 01:03:20+00:00,2023-05-05,1:03:20+,TransLink Alerts,https://transit.alerts.social/o/645455ec1c3f3214fbd2af4c,negative,mastodon
top2,translink@transit.alerts.social,106 New Westminster Station trip leaving Edmonds Station @ Bay 4 at 5:22 pm is cancelled today.,2023-05-05 01:09:30+00:00,2023-05-05,1:09:30+,TransLink Alerts,https://transit.alerts.social/o/645458441c3f3214fbd2af5e,negative,mastodon
top2,translink@transit.alerts.social,2 Downtown trip leaving Dunbar Loop @ Bay 2 at 10:35 am is cancelled today due to motor vehicle accident. Resume Macdonald at Broadway,2023-05-05 17:50:33+00:00,2023-05-05,7:50:33+,TransLink Alerts,https://transit.alerts.social/o/645542a51c3f3214fbd2b40b,negative,mastodon
top2,translink@transit.alerts.social,319 Scott Road Station trip leaving Newton Exchange @ Bay 4 at 10:36 am is cancelled today.,2023-05-05 18:09:30+00:00,2023-05-05,8:09:30+,TransLink Alerts,https://transit.alerts.social/o/645547551c3f3214fbd2b41d,negative,mastodon
top2,translink@transit.alerts.social,319 Newton Exchange trip leaving Scott Road Station @ Bay 9 at 11:25 am is cancelled today.,2023-05-05 18:13:41.059000+00:00,2023-05-05,8:13:41.059000+,TransLink Alerts,https://transit.alerts.social/o/645547551c3f3214fbd2b41f,negative,mastodon
top2,translink@transit.alerts.social,364 Scottsdale trip leaving Langley Centre @ Bay 4 at 10:05 am is cancelled today due to mechanical issue.,2023-05-05 18:13:06+00:00,2023-05-05,8:13:06+,TransLink Alerts,https://transit.alerts.social/o/645548811c3f3214fbd2b429,negative,mastodon
top2,translink@transit.alerts.social,364 Langley Centre trip leaving Scottsdale Exchange @ Bay 9 at 11:02 am is cancelled today due to mechanical issue.,2023-05-05 18:21:34+00:00,2023-05-05,8:21:34+,TransLink Alerts,https://transit.alerts.social/o/645549ad1c3f3214fbd2b42d,negative,mastodon
top2,translink@transit.alerts.social,R4 41st Ave to Joyce Station trip leaving UBC Exchange @ Bay 4 at 1:08 pm is cancelled today.,2023-05-05 19:13:41.224000+00:00,2023-05-05,9:13:41.224000+,TransLink Alerts,https://transit.alerts.social/o/645555651c3f3214fbd2b499,negative,mastodon
top2,translink@transit.alerts.social,20 Victoria trip leaving Southbound Richards St @ Dunsmuir St at 12:05 pm is cancelled today due to mechanical issue.,2023-05-05 19:23:30+00:00,2023-05-05,9:23:30+,TransLink Alerts,https://transit.alerts.social/o/645557bd1c3f3214fbd2b4ab,negative,mastodon
top2,translink@transit.alerts.social,342 Newton Exchange trip leaving Langley Centre @ Bay 2 at 12:00 pm is cancelled today due to mechanical issue. Resume 60 Ave at 144 St,2023-05-05 19:25:20+00:00,2023-05-05,9:25:20+,TransLink Alerts,https://transit.alerts.social/o/645558e91c3f3214fbd2b4b7,negative,mastodon
top2,translink@transit.alerts.social,153 Braid Station trip leaving Coquitlam Central Station @ Bay 12 at 12:10 pm is cancelled today.,2023-05-05 19:32:05+00:00,2023-05-05,9:32:05+,TransLink Alerts,https://transit.alerts.social/o/64555a151c3f3214fbd2b4c5,negative,mastodon
top2,translink@transit.alerts.social,147 Edmonds Station trip leaving Metrotown Station @ Bay 8 at 8:30 pm is cancelled today due to mechanical issue.,2023-05-07 03:49:03+00:00,2023-05-07,3:49:03+,TransLink Alerts,https://transit.alerts.social/o/645720e4b09d03f0df9820ac,negative,mastodon
top2,translink@transit.alerts.social,22 Downtown trip leaving Knight St Underpass @ SE Marine Dr at 8:49 pm is cancelled today from Knight St and E 59 Ave due to on-board incident. Resume from Knight St and King Edward Ave.,2023-05-07 04:11:47+00:00,2023-05-07,4:11:47+,TransLink Alerts,https://transit.alerts.social/o/64572593b09d03f0df9820b2,negative,mastodon
top2,translink@transit.alerts.social,100 22nd St Station trip leaving Marpole Loop @ Bay 5 at 8:56 pm is cancelled today.,2023-05-07 04:17:49+00:00,2023-05-07,4:17:49+,TransLink Alerts,https://transit.alerts.social/o/645726c0b09d03f0df9820b4,negative,mastodon
top2,translink@transit.alerts.social,31 Metrotown Station trip leaving Southbound River District Crossing @ Sawmill Cres at 9:11 pm is cancelled today due to motor vehicle accident.,2023-05-07 04:22:54+00:00,2023-05-07,4:22:54+,TransLink Alerts,https://transit.alerts.social/o/645727ebb09d03f0df9820b8,negative,mastodon
top2,translink@transit.alerts.social,The up escalator at Millennium Line Gilmore Station from the CVM level to the Lafarge Lake-Douglad bound platform is temporarily out of service from Mon May 8 at 9:00 AM to Tue May 9 at 3:00 PM due to maintenance.,2023-05-07 04:29:11.966000+00:00,2023-05-07,4:29:11.966000+,TransLink Alerts,https://transit.alerts.social/o/64572917b09d03f0df9820be,negative,mastodon
top2,translink@transit.alerts.social,The up escalator at Expo Line Joyce-Collingwood Station from the west side CVM level to platform level is temporarily out of service from Mon May 8 at 9:00 AM to Tue May 9 at 3:00 PM due to maintenance.,2023-05-07 04:29:11.964000+00:00,2023-05-07,4:29:11.964000+,TransLink Alerts,https://transit.alerts.social/o/64572917b09d03f0df9820bc,negative,mastodon
top2,translink@transit.alerts.social,375 Guildford trip leaving Northbound King George Blvd @ 1100 Block at 8:50 pm is cancelled today from 152 St at 86 Ave due to police incident.,2023-05-07 04:43:54+00:00,2023-05-07,4:43:54+,TransLink Alerts,https://transit.alerts.social/o/64572dc7b09d03f0df9820c8,negative,mastodon
top2,translink@transit.alerts.social,375 White Rock South trip leaving Eastbound 105 Ave @ 150 St at 9:52 pm is cancelled today due to police incident.  Resume on 152 St at 48 Ave. ,2023-05-07 04:49:11.786000+00:00,2023-05-07,4:49:11.786000+,TransLink Alerts,https://transit.alerts.social/o/64572dc7b09d03f0df9820ca,negative,mastodon
top2,translink@transit.alerts.social,99 Commercial-Broadway Station B-Line trip leaving UBC Exchange @ Bay 7 at 10:33 pm is cancelled today.,2023-05-07 06:16:10+00:00,2023-05-07,6:16:10+,TransLink Alerts,https://transit.alerts.social/o/645742e0b09d03f0df9820e1,negative,mastodon
top2,translink@transit.alerts.social,The up escalator at Millennium Line Commercial-Broadway Station from platform 1/2 to ticket machine level is temporarily out of service until May 9 5:00 PM today due to repairs.,2023-05-07 07:40:42+00:00,2023-05-07,7:40:42+,TransLink Alerts,https://transit.alerts.social/o/645756ccb09d03f0df9820f5,negative,mastodon
top2,translink@transit.alerts.social,4 Powell trip leaving Blanca Loop @ Bay 1 at 2:59 pm is cancelled today due to disabled bus. Resume W 4 Ave &amp; Alma St.,2023-05-06 21:34:11.969000+00:00,2023-05-06,1:34:11.969000+,TransLink Alerts,https://transit.alerts.social/o/6456c7d3b09d03f0df981f09,negative,mastodon
top2,translink@transit.alerts.social,104 Annacis Island trip leaving 22nd Street Station @ Bay 3 at 3:10 pm is cancelled today due to mechanical issue.,2023-05-06 22:26:29+00:00,2023-05-06,2:26:29+,TransLink Alerts,https://transit.alerts.social/o/6456d4b7b09d03f0df981f57,negative,mastodon
top2,translink@transit.alerts.social,104 22nd St Station trip leaving Southbound Cliveden Ave @ 1600 Block at 3:36 pm is cancelled today due to mechanical issue.,2023-05-06 22:34:11.904000+00:00,2023-05-06,2:34:11.904000+,TransLink Alerts,https://transit.alerts.social/o/6456d5e3b09d03f0df981f61,negative,mastodon
top2,translink@transit.alerts.social,R5 Hastings St to Burrard Station trip leaving SFU Transit Exchange @ Bay 2 at 3:18 pm is cancelled today due to on-board incident.,2023-05-06 22:32:35+00:00,2023-05-06,2:32:35+,TransLink Alerts,https://transit.alerts.social/o/6456d5e3b09d03f0df981f65,negative,mastodon
top2,translink@transit.alerts.social,341 Newton Exchange trip leaving Eastbound 105 Ave @ 150 St at 3:16 pm is cancelled today due to mechanical issue.,2023-05-06 22:31:07+00:00,2023-05-06,2:31:07+,TransLink Alerts,https://transit.alerts.social/o/6456d5e3b09d03f0df981f63,negative,mastodon
top2,translink@transit.alerts.social,337 Surrey Central Station trip leaving Northbound 168 St @ 104 Ave at 3:23 pm is cancelled today due to mechanical issue.,2023-05-06 22:39:02+00:00,2023-05-06,2:39:02+,TransLink Alerts,https://transit.alerts.social/o/6456d70fb09d03f0df981f73,negative,mastodon
top2,translink@transit.alerts.social,337 Fraser Heights trip leaving Surrey Central Station @ Bay 5A at 3:01 pm is cancelled today from Guildford Exchange due to mechanical issue.,2023-05-06 22:38:18+00:00,2023-05-06,2:38:18+,TransLink Alerts,https://transit.alerts.social/o/6456d70fb09d03f0df981f71,negative,mastodon
top2,translink@transit.alerts.social,618 Ladner Exchange trip leaving Northbound Ferry Rd @ Commodore Dr at 3:18 pm is cancelled today due to mechanical issue.,2023-05-06 22:37:08+00:00,2023-05-06,2:37:08+,TransLink Alerts,https://transit.alerts.social/o/6456d70fb09d03f0df981f6f,negative,mastodon
top2,translink@transit.alerts.social,618 Ladner North trip leaving Ladner Exchange @ Bay 7 at 3:10 pm is cancelled today due to mechanical issue.,2023-05-06 22:36:21+00:00,2023-05-06,2:36:21+,TransLink Alerts,https://transit.alerts.social/o/6456d70fb09d03f0df981f6d,negative,mastodon
top2,translink@transit.alerts.social,183 Moody Centre Station trip leaving Coquitlam Central Station @ Bay 5 at 3:20 pm is cancelled today.,2023-05-06 22:39:43+00:00,2023-05-06,2:39:43+,TransLink Alerts,https://transit.alerts.social/o/6456d83bb09d03f0df981f7b,negative,mastodon
